1, -90.000000, 0.000000, -88.000000, 4.000000, 1, 0, 0 
1, -88.000000, 4.000000, -86.000000, 0.000000, 1, 0, 0 
1, -86.000000, 0.000000, -84.000000, -4.000000, 1, 0, 0 
1, -84.000000, -4.000000, -82.000000, 0.000000, 1, 0, 0 
1, -82.000000, 0.000000, -80.000000, 4.000000, 1, 0, 0 
1, -80.000000, 4.000000, -78.000000, 0.000000, 1, 0, 0 
1, -78.000000, 0.000000, -76.000000, -4.000000, 1, 0, 0 
1, -76.000000, -4.000000, -74.000000, 0.000000, 1, 0, 0 
1, -74.000000, 0.000000, -72.000000, 4.000000, 1, 0, 0 
1, -72.000000, 4.000000, -70.000000, 0.000000, 1, 0, 0 
1, -90.000000, 50.000000, -88.000000, 54.000000, 1, 0, 0 
1, -88.000000, 54.000000, -86.000000, 50.000000, 1, 0, 0 
1, -86.000000, 50.000000, -84.000000, 46.000000, 1, 0, 0 
1, -84.000000, 46.000000, -82.000000, 50.000000, 1, 0, 0 
1, -82.000000, 50.000000, -80.000000, 54.000000, 1, 0, 0 
1, -80.000000, 54.000000, -78.000000, 50.000000, 1, 0, 0 
1, -78.000000, 50.000000, -76.000000, 46.000000, 1, 0, 0 
1, -76.000000, 46.000000, -74.000000, 50.000000, 1, 0, 0 
1, -74.000000, 50.000000, -72.000000, 54.000000, 1, 0, 0 
1, -72.000000, 54.000000, -70.000000, 50.000000, 1, 0, 0 
1, -80.000000, 0.000000, -86.000000, 1.500000, 1, 0, 0 
1, -86.000000, 1.500000, -80.000000, 3.000000, 1, 0, 0 
1, -80.000000, 3.000000, -74.000000, 4.500000, 1, 0, 0 
1, -74.000000, 4.500000, -80.000000, 6.000000, 1, 0, 0 
1, -80.000000, 6.000000, -86.000000, 7.500000, 1, 0, 0 
1, -86.000000, 7.500000, -80.000000, 9.000000, 1, 0, 0 
1, -80.000000, 9.000000, -74.000000, 10.500000, 1, 0, 0 
1, -74.000000, 10.500000, -80.000000, 12.000000, 1, 0, 0 
1, -80.000000, 12.000000, -86.000000, 13.500000, 1, 0, 0 
1, -86.000000, 13.500000, -80.000000, 15.000000, 1, 0, 0 
1, -80.000000, 15.000000, -74.000000, 16.500000, 1, 0, 0 
1, -74.000000, 16.500000, -80.000000, 18.000000, 1, 0, 0 
1, -80.000000, 18.000000, -86.000000, 19.500000, 1, 0, 0 
1, -86.000000, 19.500000, -80.000000, 21.000000, 1, 0, 0 
1, -80.000000, 21.000000, -74.000000, 22.500000, 1, 0, 0 
1, -74.000000, 22.500000, -80.000000, 24.000000, 1, 0, 0 
1, -80.000000, 24.000000, -86.000000, 25.500000, 1, 0, 0 
1, -86.000000, 25.500000, -80.000000, 27.000000, 1, 0, 0 
1, -80.000000, 27.000000, -74.000000, 28.500000, 1, 0, 0 
1, -74.000000, 28.500000, -80.000000, 30.000000, 1, 0, 0 
1, -80.000000, 30.000000, -86.000000, 31.500000, 1, 0, 0 
1, -86.000000, 31.500000, -80.000000, 33.000000, 1, 0, 0 
1, -80.000000, 33.000000, -74.000000, 34.500000, 1, 0, 0 
1, -74.000000, 34.500000, -80.000000, 36.000000, 1, 0, 0 
1, -80.000000, 36.000000, -86.000000, 37.500000, 1, 0, 0 
1, -86.000000, 37.500000, -80.000000, 39.000000, 1, 0, 0 
1, -80.000000, 39.000000, -74.000000, 40.500000, 1, 0, 0 
1, -74.000000, 40.500000, -80.000000, 42.000000, 1, 0, 0 
1, -80.000000, 42.000000, -86.000000, 43.500000, 1, 0, 0 
1, -86.000000, 43.500000, -80.000000, 45.000000, 1, 0, 0 
1, -80.000000, 45.000000, -74.000000, 46.500000, 1, 0, 0 
1, -74.000000, 46.500000, -80.000000, 48.000000, 1, 0, 0 
1, -80.000000, 48.000000, -86.000000, 49.500000, 1, 0, 0 
1, -86.000000, 49.500000, -80.000000, 50.000000, 1, 0, 0 
1, -20.000000, 20.000000, -25.119555, 21.890064, 1, 0, 0 
1, -25.119555, 21.890064, -20.635083, 25.000000, 1, 0, 0 
1, -20.635083, 25.000000, -16.774311, 29.250264, 1, 0, 0 
1, -16.774311, 29.250264, -22.500000, 29.682458, 1, 0, 0 
1, -22.500000, 29.682458, -27.894634, 28.857771, 1, 0, 0 
