1, -20.000000, 20.000000, -15.199258, 23.150107, 1, 0, 0 
1, -15.199258, 23.150107, -26.064587, 25.550158, 1, 0, 0 
1, -26.064587, 25.550158, -19.824390, 34.762952, 1, 0, 0 
1, -19.824390, 34.762952, -30.493472, 31.602841, 1, 0, 0 
1, -30.493472, 31.602841, -29.493424, 42.685058, 1, 0, 0 
1, -29.493424, 42.685058, -37.298990, 34.754814, 1, 0, 0 
1, -37.298990, 34.754814, -41.789103, 44.935900, 1, 0, 0 
1, -41.789103, 44.935900, -44.779760, 34.218083, 1, 0, 0 
1, -44.779760, 34.218083, -53.637506, 40.952767, 1, 0, 0 
1, -53.637506, 40.952767, -51.065590, 30.126832, 1, 0, 0 
1, -51.065590, 30.126832, -62.076532, 31.731442, 1, 0, 0 
1, -62.076532, 31.731442, -54.585022, 23.503872, 1, 0, 0 
1, -54.585022, 23.503872, -64.996426, 19.577257, 1, 0, 0 
1, -64.996426, 19.577257, -54.458199, 16.004945, 1, 0, 0 
1, -54.458199, 16.004945, -61.667213, 7.528757, 1, 0, 0 
1, -61.667213, 7.528757, -50.716827, 9.504781, 1, 0, 0 
1, -50.716827, 9.504781, -52.921197, -1.401932, 1, 0, 0 
1, -52.921197, -1.401932, -44.296247, 5.628422, 1, 0, 0 
1, -44.296247, 5.628422, -40.944881, -4.982138, 1, 0, 0 
1, -40.944881, -4.982138, -36.801606, 5.344957, 1, 0, 0 
1, -36.801606, 5.344957, -28.732346, -2.316809, 1, 0, 0 
1, -28.732346, -2.316809, -30.106563, 8.725254, 1, 0, 0 
1, -30.106563, 8.725254, -19.336724, 5.927722, 1, 0, 0 
1, -19.336724, 5.927722, -25.884880, 14.924236, 1, 0, 0 
1, -25.884880, 14.924236, -15.106921, 17.690322, 1, 0, 0 
1, -15.106921, 17.690322, -20.000000, 20.000000, 1, 0, 0 
1, 20.000000, 20.000000, 22.556583, 16.172789, 1, 0, 0 
1, 22.556583, 16.172789, 24.333187, 24.889437, 1, 0, 0 
1, 24.333187, 24.889437, 31.870557, 20.164573, 1, 0, 0 
1, 31.870557, 20.164573, 28.913950, 28.554731, 1, 0, 0 
1, 28.913950, 28.554731, 37.808016, 28.376213, 1, 0, 0 
1, 37.808016, 28.376213, 30.959190, 34.053347, 1, 0, 0 
1, 30.959190, 34.053347, 38.680084, 38.471951, 1, 0, 0 
1, 38.680084, 38.471951, 29.887149, 39.821233, 1, 0, 0 
1, 29.887149, 39.821233, 34.238706, 47.580113, 1, 0, 0 
1, 34.238706, 47.580113, 26.002763, 44.217746, 1, 0, 0 
1, 26.002763, 44.217746, 25.747207, 53.109931, 1, 0, 0 
1, 25.747207, 53.109931, 20.410925, 45.992322, 1, 0, 0 
1, 20.410925, 45.992322, 20.000000, 50.000000, 1, 0, 0 
