1, -56.147369, 35.187092, -58.388014, 30.065617, 1, 0, 0 
1, -58.388014, 30.065617, -60.628659, 24.944142, 1, 0, 0 
1, -60.628659, 24.944142, -55.187092, 26.224510, 1, 0, 0 
1, -55.187092, 26.224510, -49.745525, 27.504879, 1, 0, 0 
1, -49.745525, 27.504879, -51.986170, 22.383404, 1, 0, 0 
1, -51.986170, 22.383404, -54.226815, 17.261929, 1, 0, 0 
1, -54.226815, 17.261929, -50.000000, 20.000000, 1, 0, 0 
1, 0.000000, -30.000000, 2.500000, -25.000000, 1, 0, 0 
1, 2.500000, -25.000000, 5.000000, -30.000000, 1, 0, 0 
1, 5.000000, -30.000000, 7.500000, -35.000000, 1, 0, 0 
1, 7.500000, -35.000000, 10.000000, -30.000000, 1, 0, 0 
1, 10.000000, -30.000000, 12.500000, -25.000000, 1, 0, 0 
1, 12.500000, -25.000000, 15.000000, -30.000000, 1, 0, 0 
1, 15.000000, -30.000000, 17.500000, -35.000000, 1, 0, 0 
1, 17.500000, -35.000000, 20.000000, -30.000000, 1, 0, 0 
1, 20.000000, -30.000000, 22.500000, -25.000000, 1, 0, 0 
1, 22.500000, -25.000000, 25.000000, -30.000000, 1, 0, 0 
1, 25.000000, -30.000000, 27.500000, -35.000000, 1, 0, 0 
1, 27.500000, -35.000000, 30.000000, -30.000000, 1, 0, 0 
1, 30.000000, -30.000000, 32.500000, -25.000000, 1, 0, 0 
1, 32.500000, -25.000000, 35.000000, -30.000000, 1, 0, 0 
1, 35.000000, -30.000000, 37.500000, -35.000000, 1, 0, 0 
1, 37.500000, -35.000000, 40.000000, -30.000000, 1, 0, 0 
1, 40.000000, -30.000000, 42.500000, -25.000000, 1, 0, 0 
1, 42.500000, -25.000000, 45.000000, -30.000000, 1, 0, 0 
1, 45.000000, -30.000000, 47.500000, -35.000000, 1, 0, 0 
1, 47.500000, -35.000000, 50.000000, -30.000000, 1, 0, 0 
1, 50.000000, -30.000000, 52.500000, -25.000000, 1, 0, 0 
1, 52.500000, -25.000000, 55.000000, -30.000000, 1, 0, 0 
1, 55.000000, -30.000000, 57.500000, -35.000000, 1, 0, 0 
1, 57.500000, -35.000000, 60.000000, -30.000000, 1, 0, 0 
1, 60.000000, -30.000000, 62.500000, -25.000000, 1, 0, 0 
1, 62.500000, -25.000000, 65.000000, -30.000000, 1, 0, 0 
1, 65.000000, -30.000000, 67.500000, -35.000000, 1, 0, 0 
1, 67.500000, -35.000000, 70.000000, -30.000000, 1, 0, 0 
1, 70.000000, -30.000000, 72.500000, -25.000000, 1, 0, 0 
1, 72.500000, -25.000000, 75.000000, -30.000000, 1, 0, 0 
1, 75.000000, -30.000000, 77.500000, -35.000000, 1, 0, 0 
1, 77.500000, -35.000000, 80.000000, -30.000000, 1, 0, 0 
1, 80.000000, -30.000000, 82.500000, -25.000000, 1, 0, 0 
1, 82.500000, -25.000000, 85.000000, -30.000000, 1, 0, 0 
1, 85.000000, -30.000000, 87.500000, -35.000000, 1, 0, 0 
1, 87.500000, -35.000000, 90.000000, -30.000000, 1, 0, 0 
1, 90.000000, -30.000000, 92.500000, -25.000000, 1, 0, 0 
1, 92.500000, -25.000000, 95.000000, -30.000000, 1, 0, 0 
1, 95.000000, -30.000000, 97.500000, -35.000000, 1, 0, 0 
1, 97.500000, -35.000000, 100.000000, -30.000000, 1, 0, 0 
1, -50.000000, 20.000000, -44.943573, 17.747175, 1, 0, 0 
1, -44.943573, 17.747175, -49.749372, 15.000000, 1, 0, 0 
1, -49.749372, 15.000000, -54.380343, 11.767246, 1, 0, 0 
1, -54.380343, 11.767246, -49.000000, 10.050126, 1, 0, 0 
1, -49.000000, 10.050126, -43.596395, 8.848573, 1, 0, 0 
1, -43.596395, 8.848573, -47.759397, 5.200000, 1, 0, 0 
1, -47.759397, 5.200000, -51.654439, 1.110349, 1, 0, 0 
1, -51.654439, 1.110349, -46.040000, 0.498246, 1, 0, 0 
1, -46.040000, 0.498246, -40.505362, 0.396029, 1, 0, 0 
1, -40.505362, 0.396029, -43.859046, -4.008000, 1, 0, 0 
1, -43.859046, -4.008000, -46.862357, -8.790961, 1, 0, 0 
1, -46.862357, -8.790961, -41.238400, -8.273563, 1, 0, 0 
1, -41.238400, -8.273563, -35.794113, -7.272357, 1, 0, 0 
1, -35.794113, -7.272357, -38.204334, -12.255680, 1, 0, 0 
1, -38.204334, -12.255680, -40.195781, -17.540634, 1, 0, 0 
1, -40.195781, -17.540634, -34.787264, -15.914430, 1, 0, 0 
1, -34.787264, -15.914430, -29.651101, -13.849848, 1, 0, 0 
1, -29.651101, -13.849848, -31.021448, -19.213133, 1, 0, 0 
1, -31.021448, -19.213133, -31.921374, -24.788680, 1, 0, 0 
1, -31.921374, -24.788680, -26.944637, -22.118719, 1, 0, 0 
1, -26.944637, -22.118719, -22.322044, -19.073346, 1, 0, 0 
1, -22.322044, -19.073346, -22.597704, -24.602060, 1, 0, 0 
1, -22.597704, -24.602060, -22.370112, -30.245180, 1, 0, 0 
1, -22.370112, -30.245180, -18.024225, -26.638260, 1, 0, 0 
1, -18.024225, -26.638260, -14.100105, -22.733910, 1, 0, 0 
1, -14.100105, -22.733910, -13.270052, -28.206905, 1, 0, 0 
1, -13.270052, -28.206905, -11.924045, -33.691872, 1, 0, 0 
1, -11.924045, -33.691872, -8.382844, -29.292270, 1, 0, 0 
1, -8.382844, -29.292270, -5.314162, -24.685117, 1, 0, 0 
1, -5.314162, -24.685117, -3.411598, -29.883474, 1, 0, 0 
1, -3.411598, -29.883474, -1.001016, -34.990890, 1, 0, 0 
1, -1.001016, -34.990890, -0.000000, -30.000000, 1, 0, 0 
